sample_id,acceptance_status,acceptance_reason,trajectory_checksum,d_is_zero,mu_M1,mu_M2,hn,vn,kpn1,kpn12,mu_n12,a_inf2,mu_n10
1842,accepted,,1628b2433f2f47f9,True,2A,2A,1,2B,1,2B,1,2A,2B
1843,accepted,,096882d20fdf3f54,False,2A,2B,2B,2A,1,2A,2B,2B,1
1844,accepted,,2d20990d6be63f8b,False,1,2B,1,2A,2A,1,1,1,1
1845,accepted,,a0c779bffb0e2fe6,False,2A,2B,2B,2A,1,2A,1,2B,2A
1846,accepted,,9cd61cc26c7fd7b9,True,2B,1,2B,2B,2B,2A,2B,2A,2B
1847,accepted,,9fc5b903131b8e3a,False,2A,2B,1,2B,1,1,2B,2A,1
1848,accepted,,bf37ad012423e876,False,2B,2A,1,2B,2B,1,2B,1,2A
1849,accepted,,bb3ead1052607a22,False,2B,2A,1,2B,2B,2B,1,2A,1
1850,accepted,,b6fa9cba010049bb,False,2A,2B,2B,2B,2B,2B,1,2A,2A
1851,accepted,,ffe58767ac705359,False,1,1,1,2B,2B,2A,1,2A,2B
1852,accepted,,2216ddbd9a5e63f3,True,1,1,1,2B,1,1,1,2A,2B
1853,accepted,,2a96f0ec3a94d98c,True,2B,2A,1,2B,1,2B,2B,2B,1
1854,accepted,,1af98aefb2a441b2,True,1,1,2B,2B,2A,2B,1,2A,2B
1855,accepted,,883125cfacd99729,True,2A,1,1,2A,1,2B,1,2B,1
1856,accepted,,fe74050029cd28bf,True,2B,2A,2B,2B,2A,1,1,1,1
1857,accepted,,90a913007b48c93a,False,2B,2B,1,2A,1,2A,1,1,2A
1858,accepted,,0fc3b2244019c610,True,2A,2A,2B,2A,1,1,2B,2A,1
1859,accepted,,2311b661e845c3b1,False,2B,2A,1,2B,1,2A,1,2A,2A
1860,accepted,,306c0b0665e0c771,True,1,2A,1,2B,1,2A,1,1,2B
1861,accepted,,b4998ba67b20fecd,True,2B,2B,2B,2B,2A,1,1,1,1
1862,accepted,,076d19a5ab8e277b,False,1,2A,1,2A,1,2A,2B,1,1
1863,accepted,,c88f4f1903f591b8,False,1,1,1,2A,2B,2B,1,2A,2A
1864,accepted,,2d5451d6002e7e77,True,1,2A,1,2B,2B,2A,1,2A,1
1865,accepted,,0aca82eb16e7384c,False,1,2B,2B,2A,2A,2B,1,1,2A
1866,accepted,,5048b954fc225d94,False,2A,2A,2B,2A,2B,2A,2B,2B,2A
1867,accepted,,dda2215758f56621,True,2A,1,1,2B,2A,2B,1,1,1
1868,accepted,,e6164bb84af497ca,True,2A,1,1,2A,2B,2B,1,2B,1
1869,accepted,,0773e3d3de226f71,True,2B,2A,1,2B,2B,1,2B,1,2B
1870,accepted,,e66e53e3d92038da,True,1,1,2B,2A,2B,2A,1,1,2B
1871,accepted,,47fcd97d71ac0986,False,2B,1,1,2B,2B,2A,1,2B,1
1872,accepted,,fcb152058e941e2a,True,2A,2A,1,2B,1,2B,1,1,1
1873,accepted,,590e1944a5d56c40,True,2B,1,1,2B,2B,2A,1,1,1
1874,accepted,,6e08e33c8d9c8b5e,True,2A,2B,2B,2A,1,2A,1,2A,2A
1875,accepted,,dd42971dbde01a33,True,2B,1,2B,2A,2B,2B,2B,2A,2A
1876,accepted,,a78299c9b739fe7f,False,2A,2A,1,2B,2A,1,2B,1,2A
1877,accepted,,a105ee63b2962615,True,2A,1,1,2A,1,2A,1,2B,1
1878,accepted,,6db1b0521d1fd816,True,2A,2A,2B,2A,2B,1,2B,2A,2A
1879,accepted,,d94e4fb549d06689,True,1,2A,1,2B,2B,2A,2B,2B,2B
1880,accepted,,d70ac56b63e22d47,False,2B,1,2B,2A,2B,2A,2B,1,1
1881,accepted,,2e3f42d74bc66a5d,False,2B,2A,2B,2B,2B,2B,1,2A,2A
1882,accepted,,52a19eb3551e54d4,False,1,2A,2B,2B,2A,2A,1,2A,2B
1883,accepted,,4a64c3d9d3dc830c,False,2B,2A,1,2A,2A,1,1,1,1
1884,accepted,,e8df84406e93acb4,True,2B,2A,2B,2A,2A,2A,2B,2A,2B
1885,accepted,,5518dc8ca871052f,True,2B,1,1,2A,2A,1,2B,2B,2A
1886,rejected,integration_exception: array must not contain infs or NaNs,,True,2A,2B,2B,2B,2B,1,1,2B,1
1887,accepted,,77e90d5238cd9d67,True,2A,2B,1,2A,1,2B,1,2A,2A
1888,accepted,,f34e819a6f974ebb,False,1,2B,2B,2A,2B,2A,1,2B,2B
1889,accepted,,6779c0ebb6309039,True,2B,2B,1,2B,1,2B,1,1,2B
1890,accepted,,86e503b219bb6586,False,2A,2B,1,2B,1,2B,2B,2A,2A
1891,accepted,,bb78fdddb79c37a6,True,2A,2A,2B,2B,2B,1,1,1,1
1892,accepted,,359d53eadf3aac6f,False,2A,1,1,2B,2A,2A,1,2A,2A
1893,accepted,,ce6b715d19da8429,True,2A,2A,2B,2A,2A,2B,2B,2B,2A
1894,accepted,,6f67213c882d66ed,False,1,1,1,2A,1,2B,1,2A,2A
1895,accepted,,e12950cfa4cc390d,True,1,1,2B,2B,2B,2A,2B,1,1
1896,accepted,,dde1f57601a8c2bd,False,2B,2A,1,2B,2A,2A,1,2B,2B
1897,accepted,,3c6b4f1531512461,False,2A,1,2B,2A,2A,2B,2B,2A,2B
1898,accepted,,e6ff060f458030a1,True,2A,2A,2B,2A,1,2B,1,2B,2B
1899,accepted,,17faad11aaa8224f,True,1,1,2B,2B,2A,2B,2B,2A,1
1900,accepted,,5f220e9f6090e85a,True,2B,2B,2B,2B,1,2A,1,2A,1
1901,accepted,,39ddec87dd90ed4d,True,1,1,1,2A,2A,2A,1,2B,2A
1902,accepted,,c8578f1f327835de,True,2B,1,1,2B,1,2B,2B,2A,2A
1903,accepted,,cbfde885125a1c7d,False,2A,2B,2B,2B,2B,2B,2B,2B,1
1904,accepted,,88ed87d59f5ffe1f,False,2B,2B,2B,2B,2A,2B,2B,1,2A
1905,accepted,,4bdf0c09ce5c4b23,False,2B,2B,1,2A,2A,1,2B,1,2B
1906,accepted,,5b9a7b4a5fe6088f,False,2A,2A,1,2A,2A,2A,2B,2A,2B
1907,accepted,,4f8190cd296a199b,False,2A,1,1,2A,2A,2A,2B,1,2B
1908,accepted,,df181e40ca6974ce,False,2A,2B,2B,2B,2B,1,1,1,1
1909,accepted,,ddee163d1f028c2e,False,1,1,1,2B,2B,2B,1,1,2B
1910,accepted,,502dae95189d0dfa,True,1,2A,1,2B,2B,2B,2B,2A,2A
1911,accepted,,362bed8257e3df4f,True,2B,1,2B,2A,1,2A,1,2A,2A
1912,accepted,,d70b1926b1be5f4c,False,2A,2A,1,2A,2B,2A,2B,2B,1
1913,accepted,,172dde9491cd9d42,False,1,1,1,2B,2A,2B,1,1,1
1914,accepted,,f61bb67412b4304f,True,2A,2B,1,2A,1,2B,1,2A,2A
1915,accepted,,c1d7436b51a05ac8,False,1,2B,1,2B,2B,2A,1,1,2B
1916,accepted,,1c346708a9e1a980,False,2A,2B,2B,2A,1,2A,1,2A,1
1917,accepted,,f488c707933ed8e4,False,2B,1,1,2A,2B,2B,1,2B,2A
1918,accepted,,2627692a04892359,False,2A,2A,1,2B,2A,2A,1,2A,2B
1919,accepted,,78ddb29218622818,False,2A,1,1,2B,2A,2A,2B,1,1
1920,accepted,,874005fd87e4c582,False,2A,2B,2B,2B,2B,2B,2B,1,2A
1921,accepted,,0dc739353808b6f2,False,1,2A,2B,2A,1,2B,2B,2A,2B
1922,accepted,,edc505eb48d4accd,False,1,2A,1,2A,2B,1,1,1,1
1923,accepted,,d064814124a96fc3,True,2A,2B,1,2A,2A,2B,1,2B,2B
1924,accepted,,699e1bc6ae7c51c4,True,2A,1,2B,2A,2B,1,2B,2B,2B
1925,accepted,,8c388d676c4ad89f,False,2B,2B,2B,2B,1,2A,2B,2A,1
1926,accepted,,dd46d68b1ddaf663,True,1,1,1,2B,2A,2B,2B,2B,1
1927,accepted,,7f427f008cb04dd9,True,1,1,1,2B,1,2A,2B,2B,2B
1928,accepted,,75e85969e79bacb5,True,1,2A,1,2B,1,2B,2B,2A,2A
1929,accepted,,9bf3cb80ce3d72b1,True,2A,2B,2B,2B,2A,1,2B,2B,1
1930,accepted,,d8117d4f2f4d289e,False,1,2B,2B,2A,2B,1,2B,1,2B
1931,accepted,,901b0ae1c35c5518,True,1,1,2B,2A,2B,1,2B,2A,1
1932,accepted,,ac8f30fa939a21a9,False,1,2B,1,2B,2A,1,2B,1,2B
1933,accepted,,90ec7ebe5dee9161,False,2A,1,2B,2B,1,1,2B,2A,2A
1934,accepted,,e952bc49b67f6455,False,1,2B,2B,2A,1,1,2B,2B,2B
1935,accepted,,237093ce843e47ec,False,1,2A,1,2A,2B,2A,2B,2A,1
1936,accepted,,9f12c8022b081427,False,1,2A,1,2B,2B,1,1,2B,2B
1937,accepted,,f5b7e8142469ec13,False,2A,2A,1,2B,1,2B,2B,2A,1
1938,accepted,,0a2eadeffbbcf0bc,False,1,1,2B,2B,1,1,2B,1,2B
1939,accepted,,76af81d74eddd700,True,2B,2A,2B,2A,1,2A,1,1,2A
1940,accepted,,f76333001a163c2a,True,2B,2B,1,2B,2A,2B,2B,2B,2A
1941,accepted,,002b714c0a65a9c7,True,2A,1,1,2A,2A,2A,1,2B,2A
1942,accepted,,3a1e3142c6dc8069,False,2A,2B,2B,2B,2B,1,2B,2B,2A
1943,accepted,,5e88975415f58604,True,1,2A,1,2A,2B,1,2B,1,2A
1944,accepted,,e388199ba99c7844,True,2A,2B,1,2A,2A,1,1,2B,2B
1945,accepted,,220b9ed3c11ac385,False,1,2A,2B,2B,2A,1,2B,1,2A
1946,accepted,,9cdfb7bfaf74c3bb,False,2B,1,1,2A,2B,1,1,2B,2B
1947,accepted,,6446a7c30091c007,False,2A,2A,2B,2A,2A,2B,2B,2B,2B
1948,accepted,,3b356277c80c40cf,False,2B,2B,1,2B,2A,1,1,2A,1
1949,accepted,,73278cb9e22d2549,True,1,2A,1,2B,1,2A,2B,2B,2B
1950,accepted,,5d22e33f65c2aec7,False,2A,2A,2B,2B,2B,1,1,1,2B
1951,accepted,,c99f7164a9c7d5ad,True,2A,1,1,2B,2A,2A,1,1,2B
1952,accepted,,bd6ea093c811a7c6,False,2B,2B,1,2A,2B,2A,2B,2A,2B
1953,accepted,,1bdae503d7b5a41b,False,2B,1,2B,2B,2B,1,2B,1,1
1954,accepted,,ffebe46220a41d6e,False,2A,2B,1,2A,2B,1,2B,2B,2A
1955,accepted,,961724ff71836978,False,1,2A,2B,2A,2B,2B,2B,1,1
1956,accepted,,c25b6739ac0f36ea,False,2B,1,2B,2B,1,2B,1,2A,1
1957,accepted,,6fe52c33768c41b1,False,2A,1,2B,2A,2A,2A,1,2B,1
1958,accepted,,f2624f06d2036c4f,False,1,2A,2B,2A,1,1,2B,1,2A
1959,accepted,,9ca80b4e55e30add,False,2A,2A,1,2B,1,2B,2B,2A,2B
1960,accepted,,3de89256c235136f,False,2B,1,1,2A,2B,2B,1,1,1
1961,accepted,,339e1363c0a2fed4,False,2B,2A,2B,2A,1,2B,2B,2A,1
1962,accepted,,93ffc7ff8035a2f3,False,1,2A,2B,2B,1,2B,2B,2A,1
1963,accepted,,64f05c758babf77a,True,2B,2B,2B,2A,2B,2B,1,2A,2A
1964,accepted,,c90f703759ade1d3,False,1,2A,2B,2B,2B,1,2B,2B,1
1965,accepted,,8ddff9d46496fc49,True,2A,2A,1,2B,2A,2B,2B,1,2B
1966,accepted,,116470f53f7c4573,False,2B,2B,1,2B,2A,2A,1,2A,2B
1967,accepted,,28a6ac8fcc30c9a8,True,2A,2B,1,2B,1,2B,2B,2A,1
1968,accepted,,b88d22263054659f,False,2B,1,1,2B,2B,2B,1,2B,2B
1969,accepted,,152fe0ba8d2f10e4,False,1,1,1,2B,1,2A,1,2B,1
1970,accepted,,4d000419a7dbcfc0,False,1,2A,2B,2A,2A,2B,2B,2B,2B
1971,accepted,,1793e0f06fb65543,True,2B,2A,1,2A,2B,2B,2B,2B,2B
1972,accepted,,3e1fa605be697fb2,True,1,2A,2B,2A,2B,2A,1,2A,1
1973,accepted,,1edbdc2c45429274,False,1,2B,2B,2B,2A,2A,2B,2B,2A
1974,accepted,,91579c2e632959f7,True,1,1,2B,2A,1,2A,1,1,1
1975,accepted,,575d2067089dc445,False,2A,1,1,2A,2B,2A,1,2A,2A
1976,accepted,,d379b8e8eaba60b4,True,2B,1,1,2A,2B,2A,2B,2B,1
1977,accepted,,d292dd35e56cec23,False,1,2B,2B,2A,2A,2B,1,1,1
1978,accepted,,469a7d63cb38c2a7,False,2A,2A,2B,2B,1,2A,1,1,1
1979,accepted,,f2d80bad5dcce7b4,False,2A,2A,2B,2B,1,2A,1,1,2B
1980,accepted,,ec2411a58def312f,False,2B,1,1,2A,2A,2A,1,2A,2B
1981,accepted,,1f12f028776f9b57,False,1,2A,1,2A,1,2A,2B,2B,2A
1982,accepted,,9595365e989a18f6,True,2B,1,1,2B,2A,2A,2B,2B,2A
1983,accepted,,7dcf55008afb5cc2,True,2B,2B,2B,2A,2B,1,1,2B,2A
1984,accepted,,6c47f468ad690163,True,1,2A,1,2B,2A,1,1,1,1
1985,accepted,,2f7fe32dbef602a5,True,2B,2B,1,2A,2A,2A,1,2B,2A
1986,accepted,,6603e591a54eaf4f,True,2A,1,2B,2A,2B,1,2B,2A,1
1987,accepted,,b9127ed9f035f8a0,False,2A,2B,2B,2B,1,1,2B,2B,2A
1988,accepted,,9ca71d9a83300d1d,False,1,1,1,2A,1,2A,1,1,2A
1989,accepted,,ff06aca4bdd16a6e,False,1,2A,2B,2B,2A,1,1,1,1
1990,accepted,,f0d214c08181b9d9,True,2B,2A,1,2B,2A,2B,2B,1,2A
1991,accepted,,6d9a0c2f6c47b3f0,False,2B,2A,1,2B,1,2B,1,1,1
1992,accepted,,897f899d76e3f5bc,False,2A,2A,2B,2B,2B,2B,1,1,1
1993,accepted,,82a87c2470754670,False,2B,1,2B,2B,1,1,2B,2A,2A
1994,accepted,,4ba8a023ec7bfe94,False,2B,2B,2B,2B,2B,1,2B,2B,1
1995,accepted,,42687b99cfa28420,True,2B,2B,1,2A,2A,1,1,1,2B
1996,accepted,,284ab190451d261b,False,1,1,2B,2B,2A,2B,2B,2A,2B
1997,accepted,,10860a2dd5883118,False,2A,2A,2B,2A,1,2A,2B,1,1
1998,accepted,,907b7a416278b4c2,False,2A,2B,2B,2B,2A,2A,1,1,1
1999,accepted,,3af0e0891533c469,False,1,2A,1,2A,1,2A,1,1,1
2000,accepted,,7e6bd5fdcef5e5e4,False,2B,1,2B,2A,1,2A,1,2A,2A
2001,accepted,,5d7cd757ae32bb17,False,1,2A,2B,2B,1,2A,1,2B,2A
2002,accepted,,5db47d2c3e4badc8,False,2A,2A,1,2A,2B,2B,2B,2A,2B
2003,accepted,,5596a2d41909544b,False,2B,2B,2B,2A,1,2A,2B,2B,2B
2004,accepted,,21d78c142c4fa038,False,2B,2B,1,2A,1,2B,2B,1,1
2005,accepted,,8fcc5e5aeb3ae626,False,2A,1,2B,2A,2A,2B,1,1,2A
2006,accepted,,6c2c685c12586d57,False,2A,1,1,2A,2A,1,2B,1,2A
2007,accepted,,e6b1e52406ae8f04,False,2B,1,1,2B,2B,2A,1,1,1
2008,accepted,,fd565118ff7b74e3,False,2A,2A,2B,2B,2A,2A,1,1,1
2009,accepted,,042626edb714167d,False,2B,2B,2B,2A,2B,2B,1,2A,2B
2010,accepted,,470da564169e433c,False,2B,2A,1,2A,2A,1,2B,2A,2B
2011,accepted,,e9ec900a68d8db55,True,1,2A,1,2B,2A,2A,1,2B,2A
2012,accepted,,ae1458d6f7f71b69,False,1,1,1,2B,2B,1,2B,2B,1
2013,accepted,,02f920777128208f,False,1,2B,2B,2A,2B,2B,2B,2B,2A
2014,accepted,,1ccde109b8eb66c2,False,2B,1,1,2A,2A,1,1,2A,1
2015,accepted,,9bd3c4671005ed6d,False,2A,2A,1,2A,2A,2B,1,1,1
2016,accepted,,71a3118336666d53,False,2A,2B,2B,2B,2A,1,2B,2B,2A
2017,accepted,,c874672c83d19e7b,True,2B,1,1,2A,2A,2B,2B,2A,2A
2018,accepted,,7c73605aa14adc43,True,2B,2A,1,2A,2A,2B,1,2A,2A
2019,accepted,,2077a457ac6affa2,False,2B,1,2B,2B,2B,1,2B,1,2B
2020,accepted,,4729aa72a2db7c4e,False,2B,2A,1,2A,2A,2B,1,2A,2B
2021,accepted,,b7eaf6ced4874436,False,2B,1,2B,2B,2B,2A,2B,1,1
2022,accepted,,2a8ff874dd06d6c1,False,2A,1,1,2A,2A,2A,2B,1,2A
2023,accepted,,73b9492a708efaa5,False,2A,2A,1,2B,2A,2A,1,2A,2A
2024,accepted,,ec503390c7cce6ac,False,1,1,2B,2A,2B,1,1,2B,1
2025,accepted,,c06ef88f38e631d4,False,1,2A,2B,2B,1,1,2B,2A,2B
2026,accepted,,4838d6558b083ae8,False,1,1,1,2A,2B,1,2B,1,2B
2027,accepted,,39f6c33b90786247,False,2A,1,2B,2B,1,2B,1,1,2A
2028,accepted,,08f1d216b972cf14,False,2A,1,2B,2A,2A,2B,1,1,2B
2029,accepted,,829716c215a83550,True,2B,2A,1,2B,1,1,1,2B,2B
2030,accepted,,254b7f169615939b,True,2A,2A,1,2A,2B,1,2B,2A,2A
2031,accepted,,89361fbbd9c24b0d,False,1,2B,2B,2B,2A,1,1,2B,2A
2032,accepted,,10ba0be3693df283,False,2A,1,2B,2B,1,1,2B,2B,2A
2033,accepted,,47eb38400aace0f3,False,2B,2B,1,2B,1,2B,2B,1,2A
2034,accepted,,2e19b59e75144cd4,True,2A,2B,1,2B,2B,1,1,2B,2B
2035,accepted,,9c351bc29752c22e,False,2A,1,1,2B,2B,2B,2B,1,1
2036,accepted,,62d7072124dc8db2,True,1,2B,2B,2B,2A,1,2B,1,1
2037,accepted,,725eb0d702e69032,True,2A,1,2B,2A,1,1,2B,1,2B
2038,accepted,,c3f2e20f6f8efd9c,True,2B,2A,2B,2A,1,2A,2B,1,2B
2039,accepted,,11806a3c20fbaec9,False,2A,1,1,2A,1,2A,1,2B,2B
2040,accepted,,8f5c61a8882c6cb6,False,1,2A,2B,2A,2A,2B,2B,2A,2A
2041,accepted,,b5a7f5e9ae8d0745,False,1,2A,2B,2B,2A,2A,1,2B,2A
2042,accepted,,d58a37d51877ec41,True,2A,1,2B,2B,2B,2B,1,1,2B
2043,accepted,,dfa1ad8fa555429f,False,2A,1,1,2A,2B,2B,2B,1,2A
2044,accepted,,8f84a879dcf9ef5c,False,2B,2B,1,2A,2A,1,1,2A,2B
2045,accepted,,b5f06b7a9a819352,True,2A,1,1,2B,2A,1,2B,2A,2B
2046,accepted,,097b1a4f0ae32bc9,False,1,1,2B,2A,2A,2B,2B,2B,2B
2047,accepted,,e1f4ced125ae0b2b,False,2A,2A,1,2A,2A,2A,2B,1,2B
